frame_id,maneuver_type,maneuver_type
13772,,
13773,,
13774,,
13775,,
13776,,
13777,,
13778,,
13779,,
13780,,
13781,,
13782,,
13783,,
13784,,
13785,,
13786,,
13787,,
13788,,
13789,,
13790,,
13791,,
13792,,
13793,,
13794,,
13795,,
13796,,
13797,,
13798,,
13799,,
13800,,
13801,,
13802,,
13803,,
13804,,
13805,,
13806,,
13807,,
13808,,
13809,,
13810,,
13811,,
13812,,
13813,,
13814,,
13815,,
13816,,
13817,,
13818,,
13819,,
13820,,
13821,,
13822,,
13823,,
13824,,
13825,,
13826,,
13827,,
13828,,
13829,,
13830,,
13831,,
13832,,
13833,,
13834,,
13835,,
13836,,
13837,,
13838,,
13839,,
13840,,
13841,,
13842,,
13843,,
13844,,
13845,,
13846,,
13847,,
13848,,
13849,,
13850,,
13851,,
13852,,
13853,,
13854,,
13855,,
13856,,
13857,,
13858,,
13859,,
13860,,
13861,,
13862,,
13863,,
13864,,
13865,,
13866,,
13867,,
13868,,
13869,,
13870,,
13871,,
13872,,
13873,,
13874,,
13875,,
13876,,
13877,,
13878,,
13879,,
13880,,
13881,,
13882,,
13883,,
13884,,
13885,,
13886,,
13887,,
13888,,
13889,,
13890,,
13891,,
13892,,
13893,,
13894,,
13895,,
13896,,
13897,,
13898,,
13899,,
13900,,
13901,,
13902,,
13903,,
13904,,
13905,,
13906,,
13907,,
13908,,
13909,,
13910,,
13911,,
13912,,
13913,,
13914,,
13915,,
13916,,
13917,,
13918,,
13919,,
13920,,
13921,,
13922,,
13923,,
13924,,
13925,,
13926,,
13927,,
13928,,
13929,,
13930,,
13931,,
13932,,
13933,,
13934,,
13935,,
13936,,
13937,,
13938,,
13939,,
13940,,
13941,,
13942,,
13943,,
13944,,
13945,,
13946,,
13947,,
13948,,
13949,,
13950,,
13951,,
13952,,
13953,,
13954,,
13955,,
13956,,
13957,,
13958,,
13959,,
13960,,
13961,,
13962,,
13963,,
13964,,
13965,,
13966,,
13967,,
13968,,
13969,,
13970,,
13971,,
13972,,
13973,,
13974,,
13975,,
13976,,
13977,,
13978,,
13979,,
13980,,
13981,,
13982,,
13983,,
13984,,
13985,,
13986,,
13987,,
13988,,
13989,,
13990,,
13991,,
13992,,
13993,,
13994,,
13995,,
13996,,
13997,,
13998,,
13999,,
14000,,
14001,,
14002,,
14003,,
14004,,
14005,,
14006,,
14007,,
14008,,
14009,,
14010,,
14011,,
14012,,
14013,,
14014,,
14015,,
14016,,
14017,,
14018,,
14019,,
14020,,
14021,,
14022,,
14023,,
14024,,
14025,,
14026,,
14027,,
14028,,
14029,,
14030,,
14031,,
14032,,
14033,,
14034,,
14035,,
14036,,
14037,,
14038,,
14039,,
14040,,
14041,,
14042,,
14043,,
14044,,
14045,,
14046,,
14047,,
14048,,
14049,,
14050,,
14051,,
14052,,
14053,,
14054,,
14055,,
14056,,
14057,,
14058,,
14059,,
14060,,
14061,,
14062,,
14063,,
14064,,
14065,,
14066,,
14067,,
14068,,
14069,,
14070,,
14071,,
14072,,
14073,,
14074,,
14075,,
14076,,
14077,,
14078,,
14079,,
14080,,
14081,,
14082,,
14083,,
14084,,
14085,,
14086,,
14087,,
14088,,
14089,,
14090,,
14091,,
14092,,
14093,,
14094,,
14095,,
14096,,
14097,,
14098,,
14099,,
14100,,
14101,,Straight
14102,,Straight
14103,,Straight
14104,,
14105,,
14106,,
14107,,
14108,,
14109,,
14110,,
14111,,
14112,,
14113,,
14114,,
14115,,Straight
14116,,
14117,,
14118,,
14119,,Straight
14120,,
14121,,
14122,,
14123,,
14124,,
14125,,
14126,,
14127,,
14128,,
14129,,
14130,,
14131,,
14132,,
14133,,
14134,,Straight
14135,,
14136,,
14137,,
14138,,
14139,,
14140,,
14141,,
14142,,
14143,,
14144,,
14145,,
14146,,
14147,,
14148,,Straight
14149,,Straight
14150,,Straight
14151,,Straight
14152,,Straight
14153,,Straight
14154,,Straight
14155,,Straight
14156,,
14157,,
14158,,Straight
14159,,
14160,,
14161,,
14162,,
14163,,
14164,,
14165,,
14166,,
14167,,
14168,,
14169,,
14170,,
14171,,
14172,,
14173,,
14174,,
14175,,
14176,,
14177,,
14178,,
14179,,
14180,,
14181,,
14182,,
14183,,
14184,,
14185,,
14186,,
14187,,
14188,,
14189,,
14190,,Straight
14191,,
14192,,
14193,,
14194,,
14195,,
14196,,
14197,,
14198,,
14199,,
14200,,
14201,,
14202,,
14203,,
14204,,
14205,,
14206,,
14207,,
14208,,
14209,,
14210,,
14211,,
14212,,
14213,,
14214,,
14215,,
14216,,
14217,,
14218,,
14219,,
14220,,
14221,,
14222,,
14223,,
14224,,
14225,,
14226,,
14227,,
14228,,
14229,,
14230,,
14231,,
14232,,
14233,,
14234,,
14235,,
14236,,
14237,,
14238,,
14239,,
14240,,
14241,,
14242,,
14243,,
14244,,
14245,,
14246,,
14247,,
14248,,
14249,,
14250,,
14251,,
14252,,
14253,,
14254,,
14255,,
14256,,
14257,,
14258,,
14259,,
14260,,
14261,,
14262,,
14263,,
14264,,
14265,,
14266,,
14267,,
14268,,
14269,,
14270,,
14271,,
14272,,
14273,,
14274,,
14275,,
14276,,
14277,,
14278,,
14279,,
14280,,
14281,,
14282,,
14283,,
14284,,
14285,,
14286,,
14287,,
14288,,
14289,,
14290,,
14291,,
14292,,
14293,,
14294,,
14295,,
14296,,
14297,,
14298,,
14299,,
14300,,
14301,,
14302,,
14303,,
14304,,
14305,,
14306,,
14307,Straight,
14308,Straight,
14309,,
14310,,
14311,,
14312,,
14313,,
14314,,
14315,,
14316,,
14317,,
14318,Straight,
14319,Straight,
14320,Straight,
14321,,
14322,Straight,
14323,Straight,
14324,,
14325,Straight,
14326,,
14327,,
14328,,
14329,,
14330,,
14331,,
14332,,
14333,,
14334,,
14335,,
14336,,
14337,,
14338,,
14339,Turn Left,
14340,,Straight
14341,,
14342,,
14343,,
14344,Turn Left,
14345,Turn Left,
14346,Turn Left,
14347,Turn Left,
14348,,
14349,,
14350,,
14351,,
14352,,
14353,,
14354,,
14355,,
14356,,
14357,,
14358,,
14359,,
14360,,
14361,Turn Left,
14362,,
14363,,
14364,,
14365,,
14366,,
14367,,
14368,,
14369,Turn Left,
14370,Turn Left,
14371,Turn Left,
14372,Turn Left,
14373,Turn Left,
14374,Turn Left,
14375,Turn Left,
14376,Turn Left,
14377,Turn Left,
14378,Turn Left,
14379,,
14380,,
14381,,
14382,,
14383,,
14384,,
14385,,
14386,,
14387,,
14388,,
14389,,
14390,,
14391,,
14392,,
14393,,
14394,,
14395,,
14396,,
14397,,
14398,,
14399,,
14400,,
14401,,
14402,,
14403,,
14404,,
14405,,
14406,,
14407,,
14408,,
14409,,
14410,,
14411,,
14412,,
14413,,
14414,,
14415,,
14416,,
14417,Straight,
14418,,
14419,Straight,
14420,,
14421,,
14422,,
14423,Straight,
14424,,
14425,Straight,
14426,,
14427,,
14428,,
14429,,
14430,,
14431,,
14432,,
14433,,
14434,,
14435,,
14436,,
14437,,
14438,,
14439,Straight,
14440,Straight,
14441,,
14442,,
14443,,
14444,,
14445,,
14446,,
14447,Straight,
14448,,
14449,,
14450,,
14451,,
14452,Straight,
14453,,
14454,Straight,
14455,,
14456,,
14457,,
14458,,
14459,Straight,
14460,,
14461,,
14462,,
14463,,
14464,,Straight
14465,,
14466,,
14467,,
14468,,
14469,,
14470,,
14471,,
14472,,
14473,,
14474,,
14475,,
14476,,
14477,,
14478,,
14479,,
14480,,
14481,,
14482,,
14483,,
14484,,
14485,,
14486,,
14487,,
14488,,
14489,,
14490,,
14491,,
14492,,
14493,,
14494,,
14495,,
14496,,
14497,,
14498,,
14499,,
14500,,
14501,,
14502,,
14503,,
14504,,
14505,,
14506,,
14507,,
14508,,
14509,,
14510,,
14511,,
14512,,
14513,,
14514,,Straight
14515,,Straight
14516,,Straight
14517,,Straight
14518,,Straight
14519,,Straight
14520,,Straight
14521,,Straight
14522,,Straight
14523,,Straight
14524,,Straight
14525,,Straight
14526,,Straight
14527,,Straight
14528,,Straight
14529,,Straight
14530,,Straight
14531,,Straight
14532,,Straight
14533,,Straight
14534,,Straight
14535,,Straight
14536,,Straight
14537,,Straight
14538,,Straight
14539,,Straight
14540,,Straight
14541,,Straight
14542,,Straight
14543,,Straight
14544,,Straight
14545,,
14546,,Straight
14547,,Straight
14548,,Straight
14549,,Straight
14550,,Straight
14551,,Straight
14552,,Straight
14553,,Straight
14554,,Straight
14555,,Straight
14556,,Straight
14557,,Straight
14558,Straight,Straight
14559,,Straight
14560,,Straight
14561,,Straight
14562,,Straight
14563,,Straight
14564,,Straight
14565,,Straight
14566,,
14567,,Straight
14568,,
14569,,Straight
14570,,Straight
14571,,Straight
14572,,Straight
14573,,Straight
14574,,Straight
14575,,Straight
14576,,Straight
14577,,Straight
14578,Straight,Straight
14579,,Straight
14580,,
14581,,Straight
14582,,Straight
14583,,Straight
14584,,Straight
14585,,Straight
14586,,Straight
14587,,Straight
14588,,
14589,,
14590,,Straight
14591,,
14592,Straight,Straight
14593,,
14594,,
14595,,Straight
14596,,
14597,,
14598,,
14599,,
14600,,
14601,,
14602,Straight,
14603,Straight,
14604,,
14605,,
14606,,
14607,,
14608,,
14609,,
14610,,Straight
14611,,
14612,,Straight
14613,,Straight
14614,,Straight
14615,,Straight
14616,Straight,
14617,,Straight
14618,,Straight
14619,,Straight
14620,,Straight
14621,,Straight
14622,Straight,Straight
14623,,Straight
14624,,Straight
14625,,Straight
14626,,Straight
14627,,Straight
14628,,Straight
14629,,Straight
14630,,
14631,,Straight
14632,,Straight
14633,,
14634,,
14635,,
14636,,
14637,Straight,
14638,Straight,
14639,Straight,
14640,,
14641,,
14642,Straight,
14643,Straight,
14644,Straight,
14645,,
14646,,
14647,,
14648,,
14649,Straight,
14650,,
14651,Straight,
14652,,
14653,,
14654,,
14655,,
14656,,
14657,,
14658,,
14659,,
14660,,
14661,,
14662,,
14663,,
14664,,
14665,,
14666,,
14667,,
14668,,
14669,,
14670,,
14671,,
14672,,
14673,,
14674,,
14675,,
14676,,
14677,,
14678,,
14679,,
14680,,
14681,,
14682,,
14683,,
14684,,
14685,,
14686,,
14687,,
14688,,
14689,,
14690,,
14691,,
14692,,
14693,,
14694,,
14695,,
14696,,
14697,,
14698,,
14699,,
14700,,
14701,,
14702,,
14703,,
14704,,
14705,,
14706,,
14707,,
14708,,
14709,,
14710,,
14711,,
14712,,
14713,,
14714,,
14715,,
14716,,
14717,,
14718,,
14719,,
14720,,
14721,,
14722,,
14723,,
14724,,
14725,,
14726,,
14727,,
14728,,
14729,,
14730,,
14731,,
14732,,
14733,,
14734,,
14735,,
14736,,
14737,,
14738,,
14739,,
14740,,
14741,,
14742,,
14743,,
14744,,
14745,,
14746,,
14747,,
14748,,
14749,,
14750,,
14751,,
14752,,
14753,,
14754,,
14755,,
14756,,
14757,,
14758,,
14759,,
14760,,
14761,,
14762,,
14763,,
14764,,
14765,,
14766,,
14767,,
14768,,
14769,,
14770,,
14771,,
14772,,
14773,,
14774,,
14775,,
14776,,
14777,,
14778,,
14779,,
14780,,
14781,,
14782,,
14783,,
14784,,
14785,,
14786,,
14787,,
14788,,
14789,,
14790,,
14791,,
14792,,
14793,,
14794,,
14795,,
14796,,
14797,,
14798,,
14799,,
14800,,
14801,,
14802,,
14803,,
14804,,
14805,,
14806,,
14807,,
14808,,
14809,,
14810,,
14811,,
14812,,
14813,,
14814,,
14815,,
14816,,
14817,,
14818,,
14819,,
14820,,
14821,,
14822,,
14823,,
14824,,
14825,,
14826,,
14827,,
14828,,
14829,,
14830,,
14831,,
14832,,
14833,,
14834,,
14835,,
14836,,
14837,,
14838,,
14839,,
14840,,
14841,,
14842,,
14843,,
14844,,
14845,,
14846,,
14847,,
14848,,
14849,,
14850,,
14851,,
14852,,
14853,,
14854,,
14855,,
14856,,
14857,,
14858,,
14859,,
14860,,
14861,,
14862,,
14863,,
14864,,
14865,,
14866,,
14867,,
14868,,
14869,,
14870,,
14871,,
14872,,
14873,,
14874,,
14875,,
14876,,
14877,,
14878,,
14879,,
14880,,
14881,,
14882,,
14883,,
14884,,
14885,,
14886,,
14887,,
14888,,
14889,,
14890,,
14891,,
14892,,
14893,,
14894,,
14895,,
14896,,
14897,,
14898,,
14899,,
14900,,
14901,,
14902,,
14903,,
14904,,
14905,,
14906,,
14907,,
14908,,
14909,,
14910,,
14911,,
14912,,
14913,,
14914,,
14915,,
14916,,
14917,,
14918,,
14919,,
14920,,
14921,,
14922,,
14923,,
14924,,
14925,,
14926,,
14927,,
14928,,
14929,,
14930,,
14931,,
14932,,
14933,,
14934,,
14935,,
14936,,
14937,,
14938,,
14939,,
14940,,
14941,,
14942,,
14943,,
14944,,
14945,,
14946,,
14947,,
14948,,
14949,,
14950,,
14951,,
14952,,
14953,,
14954,,
14955,,
14956,,
14957,,
14958,,
14959,,
14960,,
14961,,
14962,,
14963,,
14964,,
14965,,
14966,,
14967,,
14968,,
14969,,
14970,,
14971,,
14972,,
14973,,
14974,,
14975,,
14976,,
14977,,
14978,,
14979,,
14980,,
14981,,
14982,,
14983,,
14984,,
14985,,
14986,,
14987,,
14988,,
14989,,
14990,,
14991,,
14992,,
14993,,
14994,,
14995,,
14996,,
14997,,
14998,,
14999,,
15000,,
15001,,
15002,,
15003,,
15004,,
15005,,
15006,,
15007,,
15008,,
15009,,
15010,,
15011,,
15012,,
15013,,
15014,,
15015,,
15016,,
15017,,
15018,,
15019,,
15020,,
15021,,
15022,,
15023,,
15024,,
15025,,
15026,,
15027,,
15028,,
15029,,
15030,,
15031,,
15032,,
15033,,
15034,,
15035,,
15036,,
15037,,
15038,,
15039,,
15040,,
15041,,
15042,,
15043,,
15044,,
15045,,
15046,,
15047,,
15048,,
15049,,
15050,,
15051,,
15052,,
15053,,
15054,,
15055,,
15056,Straight,
15057,Straight,
15058,Straight,
15059,Straight,
15060,Straight,
15061,Straight,
15062,Straight,
15063,Straight,
15064,Straight,
15065,Straight,
15066,Straight,
15067,Straight,
15068,Straight,
15069,,
15070,Straight,
15071,Straight,
15072,,
15073,Straight,
15074,,
15075,Straight,
15076,Straight,
15077,,
15078,Straight,
15079,Straight,
15080,Straight,
15081,Straight,
15082,Straight,
15083,Straight,
15084,,
15085,Straight,
15086,,
15087,,
15088,,
15089,,
15090,,
15091,,
15092,,
15093,,
15094,,
15095,,
15096,,
15097,,
15098,,
15099,,
15100,,
15101,,
15102,,
15103,,
15104,,
15105,,
15106,,
15107,,
15108,,
15109,,
15110,,
15111,,
15112,,
15113,,
15114,,
15115,,
15116,,
15117,,
15118,,
15119,,
15120,,
15121,,
15122,,
15123,,
15124,,
15125,,
15126,,
15127,,
15128,,
15129,Turn Right,
15130,Turn Right,
15131,Turn Right,
15132,Turn Right,
15133,Turn Right,
15134,Turn Right,
15135,Turn Right,
15136,Turn Right,
15137,Turn Right,
15138,,
15139,,
15140,,
15141,Turn Right,
15142,Turn Right,
15143,Turn Right,
15144,,
15145,,
15146,,
15147,Straight,
15148,,
15149,Straight,
15150,,
15151,Straight,
15152,Straight,
15153,Straight,
15154,Straight,
15155,Straight,
15156,Straight,
15157,Straight,
15158,Straight,
15159,Straight,
15160,Straight,
15161,Straight,
15162,Straight,
15163,Straight,
15164,,
15165,,
15166,,
15167,Straight,
15168,,
15169,,
15170,,
15171,,
15172,Straight,
15173,,
15174,,
15175,,
15176,,
15177,Straight,
15178,Straight,
15179,Straight,
15180,Straight,
15181,Straight,
15182,Straight,
15183,Straight,
15184,Straight,Straight
15185,,Straight
15186,,Straight
15187,,Straight
15188,,Straight
15189,,Straight
15190,,Straight
15191,,Straight
15192,,Straight
15193,,Straight
15194,,Straight
15195,,Straight
15196,,Straight
15197,,Straight
15198,,Straight
15199,,Straight
15200,,
15201,,Straight
15202,,Straight
15203,,Straight
15204,,Straight
15205,,Straight
15206,,Straight
15207,,Straight
15208,,
15209,,
15210,,Turn Left
15211,,Turn Left
15212,,Turn Left
15213,,Turn Left
15214,,Turn Left
15215,,Turn Left
15216,,Turn Left
15217,,Turn Left
15218,,Turn Left
15219,,Turn Left
15220,,Turn Left
15221,,Turn Left
15222,,Turn Left
15223,,Turn Left
15224,,Turn Left
15225,,Turn Left
15226,,Turn Left
15227,,Turn Left
15228,,Turn Left
15229,,Turn Left
15230,,Turn Left
15231,,Turn Left
15232,,Turn Left
15233,,Turn Left
15234,,Turn Left
15235,,Turn Left
15236,,Turn Left
15237,,Turn Left
15238,,Turn Left
15239,,Turn Left
15240,,Turn Left
15241,,Turn Left
15242,,Turn Left
15243,,Turn Left
15244,,Turn Left
15245,,Turn Left
15246,,Turn Left
15247,,Turn Left
15248,,Turn Left
15249,,Turn Left
15250,,Turn Left
15251,,Turn Left
15252,,Turn Left
15253,,Turn Left
15254,,Turn Left
15255,,Turn Left
15256,,Turn Left
15257,,Turn Left
15258,,Turn Left
15259,,Turn Left
15260,,Turn Left
15261,,Turn Left
15262,,Straight
15263,,Straight
15264,,Straight
15265,,Straight
15266,,
15267,,
15268,,
15269,,
15270,,Straight
15271,,Straight
15272,,Straight
15273,,Straight
15274,,Straight
15275,,Straight
15276,,Straight
15277,,Straight
15278,,Straight
15279,,Straight
15280,,Straight
15281,,Straight
15282,,Straight
15283,,Straight
15284,,Straight
15285,,Straight
15286,,Straight
15287,,Straight
15288,,Straight
15289,,Straight
15290,,
15291,,
15292,,
15293,,
15294,,
15295,,
15296,,
15297,Straight,
15298,,
15299,Straight,
15300,,
15301,,
15302,,
15303,,
15304,,
15305,,
15306,,
15307,,
15308,,
15309,,
15310,,
15311,,
15312,,
15313,,
15314,,
15315,,
15316,,Straight
15317,,
15318,,
15319,,Straight
15320,,
15321,,
15322,,
15323,,
15324,,
15325,,
15326,,
15327,,
15328,,
15329,,
15330,,
15331,,
15332,,
15333,,
15334,,
15335,,
15336,,
15337,Straight,
15338,,
15339,,
15340,,
15341,,
15342,,
15343,,
15344,,
15345,,
15346,,
15347,,
15348,,
15349,,
15350,,
15351,,
15352,,
15353,,Straight
15354,,Straight
15355,,Straight
15356,Straight,Straight
15357,Straight,
15358,,Straight
15359,Straight,
15360,,Straight
15361,Straight,Straight
15362,Straight,Straight
15363,,Straight
15364,Straight,Straight
15365,,Straight
15366,Straight,Straight
15367,Straight,
15368,,Straight
15369,Straight,Straight
15370,Straight,Straight
15371,Straight,Straight
15372,Left lane change,Straight
15373,Left lane change,Straight
15374,Left lane change,Straight
15375,Left lane change,Straight
15376,Left lane change,Straight
15377,Left lane change,Straight
15378,Left lane change,Straight
15379,Left lane change,Straight
15380,Left lane change,Straight
15381,Left lane change,Straight
